ID_Musee,Nom,Telephone,Adresse,Latitude,Longitude,RefType,RefInstitution,RefVille,RefFinances,RefLocale
8404801611,C.R. SMITH MUSEUM,8179671560,PO BOX 619616,32.83201,-97.06941,5,NULL,75261,752335230,1
8404801694,CADDO LAKE HISTORICAL RESEARCH COMMITTEE,NULL,POST OFFICE BOX 81,32.77335,-94.38741,4,NULL,30549,752633987,4
8404800512,CADDO MILLS HISTORICAL SOCIETY,9034506243,PO BOX 536,33.0681,-96.226,4,NULL,75135,204457162,4
8404801279,CALABOOSE AFRICAN AMERICAN HISTORY MUSEUM,5123530124,PO BOX 481,29.87988,-97.94275,1,NULL,92069,742863006,1
8404801620,CALDWELL ZOO,9035930121,PO BOX 4280,32.36781,-95.31827,6,NULL,75712,752354394,1
8404800806,CALHOUN COUNTY MUSEUM,NULL,201 S COLORADO,28.61097,-96.62659,5,NULL,77979,352189511,3
8404800525,CAMERATA VENTAPANE,7136689077,7220 KIRBY DR,29.70305,-95.41834,4,NULL,35572,205353792,1
8404801009,CAMERON PARK ZOO,2547508400,1701 N 4TH ST,31.56874,-97.14601,6,NULL,76706,741290001,1
8404801644,CAMP FANNIN ASSOCIATION,9035339232,PO BOX 132024,32.3119,-95.27433,4,NULL,75712,752457197,1
8404800434,CANARY ISLANDS DESCENDANTS ASSOCIATION,NULL,112 LOGSWOOD,29.57105,-98.32632,4,NULL,78148,113755581,2
8404801200,CAPITAL AREA STATUES,NULL,2801 CLEARVIEW DR,30.2943,-97.77123,4,NULL,55912,742609748,1
8404800488,CAPITOL OF TEXAS VIETNAM VETERANS MONUMENT,NULL,400 W 15TH ST STE 950,30.27875,-97.74325,4,NULL,55912,203113705,1
8404801091,CARROLL COUNTY FARM MUSEUM,9567270977,500 FLORES AVENUE,27.50426,-99.50663,4,NULL,78040,742096498,1
8404802003,CARROLLTON TEXAS RAIL ROAD MUSEUM CTXRR,NULL,1500 FRANCIS,32.96184,-96.8992,1,NULL,35447,830484583,1
8404801858,CARSON COUNTY SQUARE HOUSE MUSEUM,8065373524,PO BOX 276,35.32051,-101.44706,1,NULL,79068,756064546,4
8404801211,CASA MAGOFFIN COMPANEROS,NULL,1120 MAGOFFIN AVENUE,31.76212,-106.47834,4,NULL,72045,742636597,1
8404802014,CASS COUNTY CONSERVANCY,9037964022,PO BOX 682,33.11428,-94.16559,4,NULL,30303,900111553,3
8404801476,CASTRO COUNTY HISTORICAL MUSEUM,8066472611,PO BOX 1129,34.55568,-102.31661,4,NULL,79027,751633441,3
8404801326,CASTROVILLE CONSERVATION SOCIETY,NULL,PO BOX 1312,29.31475,-98.92298,4,NULL,95012,742970240,4
8404801955,CAVALLA HISTORICAL FOUNDATION,7139321735,2504 CHURCH ST,29.3031,-94.79579,4,NULL,77550,760617618,3
8404801823,CAVANAUGH FLIGHT MUSEUM,9723808800,4572 CHENNAULT ST,32.97471,-96.83314,3,NULL,60101,753088417,2
8404801497,CEDAR HILL HISTORICAL SOCIETY,9722933806,PO BOX 1021,32.58876,-96.95641,4,NULL,63016,751704436,2
8404802011,CEEVEE LANDMARK PRESERVATION,9405854424,PO BOX 5,34.06913,-100.27744,4,NULL,79201,870699943,4
8404801766,CELINA AREA HERITAGE ASSOCIATION,9723823600,PO BOX 1450,33.32483,-96.78518,1,NULL,45822,752837383,2
8409502029,CENTENNIAL MUSEUM AND CHIHUAHUAN DESERT GARDENS,NULL,500 W UNIVERSITY AVE,31.7701,-106.5048,2,1355,72045,746000813,1
8404801970,CENTER FOR AFRICAN AMERICAN MILITARY HISTORY,7139428920,3816 CAROLINE ST,29.73607,-95.37774,5,NULL,35572,760658661,1
8409502938,CENTER FOR RESEARCH IN CONTEMPORARY ART,NULL,701 S NEDDERMAN DR,32.72898,-97.115,7,1356,2476,756000121,4
8409501201,CENTER FOR RESTORATION STUDIES,NULL,1600 CAMPUS COURT,32.46643,-99.71128,1,1342,67410,750851900,4
8404800881,CENTER FOR TEXAS CULTURAL HERITAGE,7138538029,PO BOX 3404,29.76545,-95.36388,1,NULL,35572,453582480,1
8404801867,CENTER FOR TRANSPORTATION & COMMERCE,NULL,2602 SANTA FE PL,29.3073,-94.79707,5,NULL,77550,760011483,3
8404801315,CENTER POINT AREA HISTORICAL PRESERVATION ASSOCIATION,NULL,PO BOX 610,29.95839,-98.98206,4,NULL,35215,742949136,4
8404801166,CENTRA-MOD,NULL,PO BOX 2453,31.09591,-97.34524,4,NULL,4984,742488665,1
8404800299,CENTRAL CULTURAL CENTER,4097628191,2627 AVENUE M,29.30304,-94.79562,5,NULL,77550,237353686,3
8404801012,CENTRAL TEXAS AREA MUSEUM,2549475232,PO BOX 36,30.92129,-97.58636,1,NULL,76571,741369313,4
8404800324,CENTRAL TEXAS MUSEUM-AUTOMTV,5122372635,HIGHWAY 304,29.86381,-97.96435,5,NULL,44677,742202758,1
8404801240,CENTRO ALAMEDA,2102994300,101 S SANTA ROSA AVE,29.42142,-98.50251,5,NULL,78215,742742603,1
8404800744,CHANDLER HISTORICAL SOCIETY,NULL,PO BOX 63,32.24152,-95.49828,4,NULL,85286,274219273,4
8404800561,CHAPPELL HILL HISTORICAL SOCIETY,9798366033,9220 POPLAR ST,30.14081,-96.25286,4,NULL,77426,237099049,4
8404801773,CHAUTAUQUA PRESERVATION SOCIETY,NULL,PO BOX 126,32.38387,-96.84847,4,NULL,75168,752856177,2
8404801268,CHESEQUAH,8305632560,502 N ANN ST,29.28695,-100.42389,5,NULL,78832,742818346,4
8404800597,CHIHUAHUAN DESERT RESEARCH INSTITUTE,4323642499,PO BOX 905,30.60669,-104.06134,3,NULL,79734,237393204,4
8404801300,CHILDREN'S DISCOVERY MUSEUM OF THE GOLDEN CRESCENT,3614859140,204 N MAIN ST,28.83824,-96.9905,8,NULL,77901,742920207,1
8404800740,CHILDREN'S MUSEUM OF BROWNSVILLE,9565489300,501 E RINGGOLD STE 5,25.91489,-97.49652,8,NULL,95919,273756009,1
8404801107,CHILDREN'S MUSEUM OF HOUSTON,NULL,1500 BINZ ST,29.72313,-95.38534,8,NULL,35572,742178563,1
8404801243,CHILDREN'S MUSEUM OF THE BRAZOS VALLEY,9797795437,111 E 27TH ST,30.64619,-96.33202,8,NULL,77803,742757136,1
8404801511,CHILDRESS COUNTY HERITAGE MUSEUM,9409372261,210 3RD ST NW,34.42343,-100.20839,5,NULL,79201,751784058,3
8404800062,CHINATI FOUNDATION,4327294362,1 CAVALRY ROW,30.31254,-104.02291,7,NULL,79843,742340423,4
8404801580,CHIRENO HISTORICAL SOCIETY,NULL,PO BOX 304,31.48618,-94.36239,4,NULL,75937,752188270,4
8404801332,CHISHOLM TRAIL HERITAGE MUSEUM,3612772866,307 N ESPLANADE ST,29.09213,-97.29075,1,NULL,77954,742985269,3
8404801756,CHISOLM TRAIL ANTIQUE FARM MICHAEL KLINE,8178466856,PO BOX 1367,33.05336,-97.58484,4,NULL,76023,752805500,4
8404800451,CHRISTIAN ARTS COMMISSION OF FORT WORTH,NULL,3205 HAMILTON AVE,32.75469,-97.36326,5,NULL,76107,200086845,1
8404801994,CIBOLO VALLEY COMMUNITY MUSEUM ASSOCIATION,2106510394,4301 MONUMENT PASS,29.58979,-98.27873,1,NULL,78154,800540098,2
8404800649,CITADELLE ART FOUNDATION,8063238899,PO BOX 1303,35.91079,-100.38318,7,NULL,79014,261961223,3
8404801626,CITY-COUNTY HERITAGE MUSEUM,8064922143,PO BOX 136,34.01001,-100.30564,5,NULL,42002,752379493,4
8404801933,CIVIL WAR MUSEUM-OUTPOST 11,NULL,200-6 NOBLE,30.08041,-95.41917,5,NULL,77373,760489554,2
8404800518,CLAN EGAN ASSOCIATION,NULL,4405 MCFARLIN BOULEVARD,32.84421,-96.81072,4,NULL,30132,204902342,2
8404800967,CLAN SCOTT SOCIETY,NULL,PO BOX 13021,30.27802,-97.73798,4,NULL,55912,582514151,1
8404801512,CLAY COUNTY HISTORICAL SOCIETY,NULL,PO BOX 483,33.81573,-98.19726,4,NULL,14467,751785187,3
8404800718,CLEAR LAKE MASONIC LIBRARY & MUSEUM FOUNDATION,NULL,PO BOX 513,29.5627,-95.02391,5,NULL,3874,271911925,2
8404800835,CLEVELAND HISTORICAL SOCIETY,NULL,202 S ROOSEVELT AVE,30.33937,-95.08508,4,NULL,30528,412114063,3
8404801918,CLIFTON STEAMBOAT MUSEUM,4098423162,PO BOX 20115,30.01687,-94.1576,5,NULL,92223,760375230,1
8409502971,CLYDE H. WELLS FINE ARTS CENTER GALLERY,8179689291,NORTH LILLIAN,32.22592,-98.2107,7,1357,76401,756001870,4
8404800483,COASTAL BEND ZOOLOGICAL GARDENS,NULL,2695 COUNTY ROAD 33,27.69348,-97.57949,6,NULL,78480,202843233,4
8404800332,COCKRELL BUTTERFLY CENTER,7136394629,1 HERMANN CIRCLE DR,29.70184,-95.39924,9,NULL,35572,741036131,1
8404800440,COL NORRIS H TUCK HARDGRAVE MEMORIAL MUSEUM,NULL,317 W 1ST AVE,32.09647,-96.46981,5,NULL,75110,134293367,3
8404800471,COLD WAR AIR MUSEUM,9722189700,7750 N MACARTHUR BLVD 120-290,32.91206,-96.95869,1,NULL,14081,201669493,1
8404800721,COLISEUM,5124720102,PO BOX 331300,27.77468,-97.39858,4,NULL,78480,272038378,1
8409502983,COLLEGE OF THE MAINLAND ART GALLERY,NULL,1200 AMBURN ROAD,29.39521,-94.99944,7,1358,77591,741555808,4
8404801726,COLLIN COUNTY HISTORIC PRESERVATION GROUP,NULL,PO BOX 388,33.17688,-96.7173,4,NULL,75070,752729198,1
8404800941,COLLIN COUNTY HISTORICAL SOCIETY,9725429457,300 E VIRGINIA ST,33.19789,-96.61232,4,NULL,75070,521093455,1
8404800296,COLLIN COUNTY HISTORICAL SOCIETY,9725429457,105 N CHESTNUT ST,33.19789,-96.61232,4,NULL,75070,521093455,1
8404800314,COLLINGSWORTH COUNTY HISTORICAL MUSEUM,8064475327,824 EAST AVE,34.85526,-100.21294,4,NULL,67152,237168956,4
8404800571,COLLINGSWORTH COUNTY MUSEUM WELLINGTON TEXAS,8064475327,PO BOX 495,34.85526,-100.21294,5,NULL,67152,237168956,4
8404801878,COLONEL MUSEUM,8005824673,1 HOPE BLVD,29.28751,-94.85554,1,NULL,77550,760154705,3
8404801912,COLUMBIA HISTORICAL MUSEUM ASSOCIATION,9793456125,PO BOX 867,29.1438,-95.64598,4,NULL,29169,760341148,3
8404800541,COLUMBIA MEMORIAL MUSEUM,4097874827,PO635007,31.33933,-93.84656,1,NULL,75963,205946633,4
8404801058,COLUMBUS HISTORICAL PRESERVATION TRUST,9797325135,PO BOX 817,29.70537,-96.53956,4,NULL,31904,741948585,3
8404801317,COLUMBUS SAILING ASSOCIATION,NULL,7253 YAUPON DR,27.71939,-97.38146,1,NULL,78480,742950631,1
8404800672,COMAL COUNTY RIVER ZOO,NULL,5640 IH 35 S,29.6509,-98.19441,6,NULL,78132,263472262,4
8404800583,COMANCHE COUNTY HISTORICAL SOCIETY & MUSEUM,3253565115,BOX 22,31.90798,-98.60557,4,NULL,76442,237270514,3
8404800922,COMANCHERO CANYONS MUSEUM,NULL,PO BOX 402,34.36793,-101.04623,7,NULL,79255,462986861,4
8404800294,COMMANCHE COUNTY HISTORICAL MUSEUM,3252809083,402 MOORMAN RD,31.90798,-98.60557,4,NULL,76442,237270514,3
8404800741,COMMEMORATIVE AIR FORCE,4326871413,1807 BRITTMOORE RD,29.80786,-95.56996,5,NULL,35572,273783881,1
8404800546,CONCHO COWBOY COMPANY,NULL,32 WEST 32ND STREET,31.49261,-100.45692,4,NULL,76909,208566868,1
8404800432,CONCHOLOGISTS OF AMERICA,NULL,PO BOX 12,29.02523,-95.40008,3,NULL,77531,112541695,2
8404801313,CONCORDIA HERITAGE ASSOCIATION,9158428200,PO BOX 3153,31.78179,-106.45976,4,NULL,72045,742943879,1
8404800328,CONFEDERATE AIR FORCE,9722279119,650 FERRIS RD,33.45303,-111.73592,5,NULL,93536,263043675,1
8409501391,CONFEDERATE RESEARCH CENTER AND MUSEUM,2546597500,112 LAMAR DRIVE,32.00975,-97.0878,5,1352,62049,741404239,3
8404801335,CONFEDERATE REUNION GROUNDS STATE HISTORIC SITE,2544720959,PO BOX 416,31.67853,-96.48098,2,NULL,76667,742993083,3
8404801544,CONRAD N. HILTON MEMORIAL PARK AND COMMUNITY C,NULL,309 CONRAD HILTON AVE,32.38941,-98.98125,4,NULL,76437,751990585,3
8404801154,CONTEMPORARY ART FOR SAN ANTONIO,2102276960,116 BLUE STAR,29.40994,-98.49585,7,NULL,78215,742419615,1
8404800998,CONTEMPORARY ARTS MUSEUM HOUSTON,NULL,5216 MONTROSE BLVD,29.72682,-95.39111,7,NULL,35572,741093771,1
8404801857,COOKE COUNTY HERITAGE SOCIETY,9406688900,PO BOX 150,33.62292,-97.14524,4,NULL,32601,756064542,3
8409503001,CORA STAFFORD GALLERY,NULL,1501 W CHESTNUT AVE,33.21142,-97.14631,7,1359,21629,756002149,1
8404801022,CORPUS CHRISTI AREA HERITAGE SOCIETY,3618828691,PO BOX 2532,27.79387,-97.3965,4,NULL,78480,741502697,1
8404800593,CORPUS CHRISTI MUSEUM OF SCIENCE & HISTORY,3618264667,1900 N CHAPARRAL ST,27.80951,-97.39576,1,NULL,78480,237369035,1
8404801275,CORYELL COUNTY GENEALOGICAL SOCIETY,NULL,111 N 8TH STREET,31.43504,-97.74859,4,NULL,76528,742847962,3
8404801048,CORYELL COUNTY MUSEUM FOUNDATION,2548655007,PO BOX 24,31.43485,-97.74869,1,NULL,76528,741893671,3
8404800278,CORYELL MUSEUM HISTORICAL CENTER,2548655007,718 E MAIN ST,31.42231,-97.73951,4,NULL,76528,741893671,4
8404801665,COTTON BELT DEPOT MUSEUM,9035957232,PO BOX 6326,32.35463,-95.29943,4,NULL,75712,752537357,1
8404801760,COURTHOUSE PRESERVATION COUNCIL OF HARRISON COUNTY,NULL,PO BOX 1249,32.54149,-94.36536,4,NULL,72650,752815698,3
8404801787,COWBOY HERITAGE ASSOCIATION OF FORT WORTH,8174445502,PO BOX 136639,32.89937,-97.45812,4,NULL,76098,752882189,4
8404801759,COWTOWN SOCIETY OF WESTERN MUSIC,NULL,3709 EAST HIGHWAY 67,32.39315,-97.30928,4,NULL,76031,752810837,3
8404801251,CRAWFORD FAMILY HISTORICAL MUSEUM,5123967586,1701 N STATE HIGHWAY 123,29.88233,-97.95151,4,NULL,92069,742773274,1
8404802001,CRAWFORD HISTORICAL SOCIETY,NULL,PO BOX 425,31.55886,-97.40644,4,NULL,69339,830350466,4
8404801555,CREATION EVIDENCE MUSEUM,2548973200,PO BOX 309,32.22905,-97.76232,5,NULL,76043,752075799,4
8404801673,CROCKETT COUNTY HISTORICAL SCIENTIFIC AND MUSEUM SOCIETY,3253922837,PO BOX 1444,30.32098,-101.4408,1,NULL,76943,752558550,4
8404800322,CROCKETT COUNTY MUSEUM,3253922837,408 11TH S,30.32098,-101.4408,1,NULL,76943,752558550,4
8404801704,CROONERS HALL OF FAME MUS,9725190355,8235 DOUGLAS AVE STE 33,32.86274,-96.80874,5,NULL,30132,752658787,1
8404800680,CROSBY HISTORICAL SOCIETY,NULL,1746 CLOISTER NUMBER 12,29.9139,-95.09895,4,NULL,58730,264055105,2
8409503014,CSC F GALLERY,2542998622,1400 COLLEGE DR,31.591919999999998,-97.17416,7,1360,76706,741541260,4
8404800323,CULBERSON COUNTY HISTORICAL,4322838028,108 W BROADWAY ST,31.06,-104.21,4,NULL,79855,742073755,4
8404801088,CULBERSON COUNTY HISTORICAL MUSEUM ASSOCIATION,4322838028,PO BOX 231,31.06,-104.21,4,NULL,79855,742073755,4
8404800289,CULLEN SCULPTURE GARDEN,7136397300,1000 BISSONNET ST,29.71991,-95.42514,2,NULL,35572,741109655,2
8404800477,CUTTER ALERT PRESERVATION TEAM,NULL,1148 HEIGHTS BLVD,45.60366,-122.6816,1,NULL,35572,202358766,1
8404800459,CYPRESS CREEK FINE ART ASSOCIATION,2813766322,6815 CYPRESSWOOD DR,30.01061,-95.51475,5,NULL,77373,200587953,2
8404801362,CYPRESS HISTORICAL SOCIETY,2817580083,POST OFFICE BOX 2963,29.97002,-95.69847,4,NULL,90630,743255690,1
8404800334,CZECH HERITAGE AND HISTORY MUSEUM,2548992935,515 N 3RD ST,31.10255,-97.34017,1,NULL,4984,742957096,1
8404801320,CZECH HERITAGE MUSEUM AND GENEALOGY CENTER,NULL,4710 FM 1331,30.66406,-97.36422,5,NULL,48180,742957096,4
8404801926,CZECH HERITAGE SOCIETY TEXAS,7133490500,4117 WILLOWBEND BLVD,29.66454,-95.44558,4,NULL,35572,760419539,1
8404800603,DALLAM-HARTLEY COUNTIES HISTORICAL ASSOCIATION,8062445390,PO BOX 730,36.07315,-102.53126,1,NULL,79022,237422828,4
8404800321,DALLAS ARBORETUM,2143278263,8617 GARLAND ROAD,32.82404,-96.71406,2,NULL,30132,237375815,1
8404800594,DALLAS ARBORETUM & BOTANICAL,2145156500,8617 GARLAND RD,32.82404,-96.71406,2,NULL,30132,237375815,1
8404800813,DALLAS ARBORETUM & BOTANICAL SOCIETY,NULL,200 CRESCENT CT STE 1200,32.7938,-96.80476,2,NULL,30132,362797811,1
8404801463,DALLAS CENTER FOR CONTEMPORARY ART,2148212522,161 GLASS ST,32.78988,-96.82313,7,NULL,30132,751575687,1
8404801421,DALLAS CIVIC GARDEN CENTER,2144287476,PO BOX 152537,32.77534,-96.76296,2,NULL,30132,750974342,1
8404801799,DALLAS COUNTY BUFFALO SOLDIERS,NULL,1630 W PLEASANT RUN RD,32.60418,-96.80288,4,NULL,93536,752906537,2
8404801854,DALLAS COUNTY HERITAGE SOCIETY,2144215141,1515 S HARWOOD ST,32.77047,-96.7879,1,NULL,30132,756057722,1
8404801536,DALLAS COUNTY HISTORICAL FOUNDATION,2147476660,411 ELM ST STE 120,32.77874,-96.80933,1,NULL,30132,751914314,1
8404801438,DALLAS FIREFIGHTERS MUSEUM,2148211500,3801 PARRY AVE,32.7829,-96.76605,5,NULL,30132,751328367,1
8404800421,DALLAS FORT WORTH MARINE AQUARIUM SOCIETY,NULL,1512 CRESTRIDGE DR,32.62463,-97.05902,6,NULL,76031,43588455,2
8404801455,DALLAS HANDWEAVERS AND SPINNERS GUILD,NULL,3630 HARRY HINES BLVD BOX 23,32.80036,-96.81698,7,NULL,30132,751531434,1
8404801695,DALLAS HISTORIC TREE COALITION,NULL,16 STEEL ROAD,33.00831,-96.58346,2,NULL,75098,752634734,2
8404800290,DALLAS HISTORICAL SOCIETY,2145709356,12005 FORESTGATE DR,32.77412,-96.76901,4,NULL,30132,750851204,1
8404801414,DALLAS HISTORICAL SOCIETY HALL OF STATE FAIR PARK,2144214500,PO BOX 150038,32.77412,-96.76901,4,NULL,30132,750851204,1
8404800293,DALLAS HOLOCAUST MEMORIAL CENTER,2147417500,501 ELM ST,32.78079,-96.80381,1,NULL,30132,752113723,1
8404801563,DALLAS HOLOCAUST MUSEUM,2147417500,211 N RECORD ST STE 100,32.7798,-96.8073,1,NULL,30132,752113723,1
8404801572,DALLAS JEWISH HISTORICAL SOCIETY,2142397120,7900 NORTHAVEN RD,32.90128,-96.77211,4,NULL,30132,752156817,1
8404800810,DALLAS MARINE AQUARIUM SOCIETY,NULL,PO BOX 851912,33.12032,-96.80535,6,NULL,75185,352351789,2
8404800972,DALLAS MARITIME MUSEUM,NULL,1409 S LAMAR ST APT 226,32.7677,-96.79567,1,NULL,30132,611601254,1
8404801413,DALLAS MUSEUM OF ART,2149221200,1717 N HARWOOD ST,32.78733,-96.79971,7,NULL,30132,750808774,1
8404801862,DALLAS MUSEUM OF FASHION,NULL,6728 BRIAR,32.94394,-96.78894,5,NULL,30132,756081315,1
8404800695,DALLAS POLICE DEPARTMENT MUSEUM,2146713011,1400 S LAMAR ST,32.76789,-96.79563,5,NULL,30132,270578394,1
8404801595,DALLAS SCOTTISH RITE LIBRARY & MUSEUM,2147489196,500 S HARWOOD ST,32.77919,-96.79271,1,NULL,30132,752290304,1
8404801696,DALLAS SOUTHERN MEMORIAL ASSOCIATION,NULL,PO BOX 12562,32.8623,-96.80904,4,NULL,30132,752635605,1
8404800883,DALLAS WAY,2147558756,4848 LEMMON AVENUE SUITE 100-424,32.82246,-96.81764,4,NULL,30132,453637384,2
8404801812,DALLAS WORLD AQUARIUM CORP,2147202224,1801 N GRIFFIN ST,32.78322,-96.80478,6,NULL,30132,752942601,1
8404801419,DALLAS ZOO,4695547400,650 S R L THORNTON FWY,32.74531,-96.81177,6,NULL,30132,750964982,1
8409501206,DAR MUSEUM/FIRST LADIES OF TEXAS HISTORIC COSTUMES COLLECTION,NULL,304 ADMINISTRATION DR,33.21404,-97.13265,1,1361,21629,756002618,4
8404800811,DAUGHTERS OF THE REPUBLIC OF TEXAS,NULL,PO BOX 91136,29.48865,-98.44457,4,NULL,78215,352419064,1
8404800943,DAVID G BURNET MUSEUM,7138617855,115 E 14TH ST,29.79631,-95.3976,5,NULL,35572,522409294,1
8404800989,DAYTON HISTORICAL SOCIETY,9362583443,111 WEST HOUSTON,30.04324,-94.88848,4,NULL,89403,731706800,3
8404800604,DEAF SMITH COUNTY HISTORICAL SOCIETY,8063637070,PO BOX 1007,34.81859,-102.39922,4,NULL,85615,237429961,3
8409400142,DEANVILLE HERITAGE FOUNDATION,NULL,1065 WOLZ LN,30.54628,-96.72201,5,NULL,83605,464162034,4
8404801965,DEFENDERS OF AMERICA NAVAL MUSEUM,NULL,PO BOX 36,29.53649,-95.03417,5,NULL,77565,760646159,2
8404800750,DEFORDS OLDEN YEAR MUSICAL MUSEUM,NULL,1018 N DUNCANVILLE,32.67139,-96.90841,5,NULL,75116,275526854,2
8404800702,DEKALB WILLIAMS HOUSE MUSEUM,NULL,3653 CR 4234,33.47329,-94.59705,5,NULL,60115,271052920,4
8404801706,DENISON HERITAGE,NULL,2820 WEST FM 120,33.76139,-96.57999,4,NULL,51442,752665728,1
8409503060,DENNIS GALLERY,NULL,1315 E RICHARDS STREET,33.6484,-96.59506,7,1362,6784,750827409,1
8404801488,DENTON COUNTY HISTORICAL MUSEUM,9403800877,PO BOX 2800,33.21671,-97.13241,4,NULL,21629,751678201,1
8404801833,DENTON COUNTY MUSEUMS,9403492850,110 W HICKORY,33.21504,-97.13305,5,NULL,21629,756000920,1
8404800536,DENTON MASONIC MUSEUM AND LIBRARY,NULL,316 W HIGHLAND ST,33.21671,-97.13241,1,NULL,21629,205739555,1
8404801553,DENVER CITY HISTORICAL MUSEUM,8065922897,505 N AVE C,32.96972,-102.83182,4,NULL,79323,752054062,3
8404800307,DENVER CITY MUSEUM,8065922897,505 N AVE,32.96781,-102.82934,5,NULL,79323,752054062,3
8404800650,DEPOT - GIDDINGS TEXAS,9795423455,289 W RAILROAD,30.18431,-96.93834,4,NULL,78942,261985778,3
8404801318,DESCENDANTS OF HIRAM JAMES & WALLACE WILSON HISTORICAL FOUNDATION,NULL,PO BOX 681802,29.47027,-98.61717,4,NULL,78215,742952538,1
8404800851,DESCENDENTS OF OLIVEWOOD,NULL,5625 ANTOINE DRIVE 1507,29.84728,-95.47335,4,NULL,35572,432078611,1
8404800311,DEVIL'S ROPE MUSEUM,8067792225,100 KINGSLEY STREET,34.59787,-100.42848,5,NULL,79057,752344729,4
8404801551,DIBOLL HISTORICAL SOCIETY,9368293543,PO BOX 717,31.18427,-94.78063,4,NULL,75941,752031122,3
8404801350,DICKEY MUSEUM,5123656068,500 BERKEY ST,30.58114,-97.40687,5,NULL,48180,743017528,3
8404801966,DICKINSON HISTORICAL SOCIETY,2815344367,218 FM 517 RD W,29.44715,-95.0816,4,NULL,58601,760648936,2
8404801227,DIE KUNSTLER VON FREDERICKSBURG,NULL,PO BOX 1122,30.298,-98.83295,7,NULL,50630,742676356,4
8404800699,DIENGER - A CULTURAL & HERITAGE CENTER,8302498240,PO BOX 2084,29.78909,-98.73269,4,NULL,78006,270762594,3
8404800885,DIGITAL STORY LAB,NULL,111 WEST ANDERSON LANE SUITE E310,30.34358,-97.70536,4,NULL,55912,453735209,1
8404801631,DISCOVERY SCIENCE PLACE,9035338011,308 N BROADWAY AVE,32.34769,-95.30029,8,NULL,75712,752392134,1
8409503069,DISHMAN ART GALLERY,4098808141,1030 EAST LAVACA STREET,30.04685,-94.07394,7,1363,92223,746000298,1
8404801556,DOCUMENTARY ARTS,2148244251,5501 COLUMBIA AVE,32.81279,-96.75628,7,NULL,30132,752076780,1
8409501208,DOLPH BRISCOE CENTER FOR AMERICAN HISTORY,5124954518,2300 RED RIVER ST,30.28406,-97.72778,1,1347,55912,746000203,4
8404800342,DON HARRINGTON DISCOVERY CENTER,8063559547,1200 STREIT DRIVE,35.20018,-101.91318,3,NULL,79106,751330735,1
8404800913,DON MEREDITH HERITAGE HALL,NULL,506 SE ACCESS RD,33.14916,-95.20874,5,NULL,52314,461290670,4
8404800318,DONNA HOOKS FLECTER MUSEUM,9564649989,318 S MAIN ST,26.18166,-98.05286,5,NULL,78537,742269011,2
8404800295,DONNA HOOKS FLETCHER HISTORICAL MUSEUM,9564649989,129 S 8TH ST,26.16993,-98.05591,4,NULL,78537,742269011,2
8404801127,DONNA HOOKS FLETCHER MUSEUM,9564649989,PO BOX 716,26.16993,-98.05591,1,NULL,78537,742269011,2
8404800487,DOSS HERITAGE & CULTURE CENTER,8175996168,PO BOX 215,32.73854,-97.7835,1,NULL,73096,203011216,3
8404801210,DR JAMES LEE DICKEY HOUSE,NULL,PO BOX 1274,30.58114,-97.40687,5,NULL,48180,742628222,3
8404801169,DR PEPPER MUSEUM AND FREE ENTERPRISE INSTITUTE,2547571025,300 S 5TH ST,31.55514,-97.12981,5,NULL,76706,742497117,1
8404800343,DUBLIN HISTORICAL MUSEUM,2544454550,116 W BLACKJACK ST,32.08531,-98.34288,4,NULL,94568,20400666,3
8404801445,DUBLIN HISTORICAL SOCIETY,2544454550,PO BOX 155,32.08531,-98.34288,4,NULL,94568,751450422,3
8404800337,E A ARNIM MUSEUM,3618653455,101 E N MAIN ST,29.72298,-97.13526,5,NULL,78941,742497878,4
8404801170,EA ARNIM ARCHIVES AND MUSEUM,3618653455,PO BOX 401,29.72298,-97.13526,5,NULL,78941,742497878,4
8404800738,EAGLE FLYING MUSEUM,6822863971,PO BOX 72,32.78014,-98.07435,5,NULL,16630,273670359,4
8404800674,EAGLE LAKE DEPOT,NULL,PO BOX 596,29.58726,-96.33262,5,NULL,77434,263530760,3
8404801968,EAGLE LAKE PRESERVATION ALLIANCE,NULL,PO BOX 331,29.57378,-96.32914,4,NULL,77434,760652361,4
8404801769,EAGLE MOUNTAIN-SAGINAW,NULL,1200 OLD DECATUR RD,32.87457,-97.39064,1,NULL,76107,752848881,2
8404801992,EAST AUSTIN CHILDREN'S MUSEUM,NULL,1712 EAST DRIVE 125,30.23183,-97.72126,8,NULL,55912,800428953,1
8404801875,EAST CHAMBERS AGRICULTURAL HISTORICAL SOCIETY,4092962231,PO BOX 1715,29.8232,-94.37379,4,NULL,77665,760130935,3
8404801057,EAST END HISTORICAL DISTRICT ASSOCIATION,4097635928,PO BOX 2424,29.30678,-94.78449,4,NULL,77550,741941278,3
8409503103,EAST FORK GALLERY,8175157607,300 TRINITY CAMPUS CIRCLE,32.75698,-97.33803,7,1364,76102,751217163,2
8409503104,EAST GALLERY,NULL,304 ADMINISTRATION DR,33.21404,-97.13265,7,1361,21629,756002618,1
8404801987,EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,NULL,PO BOX 2319,30.17018,-95.17097,4,NULL,77357,770715112,2
8404800450,EAST PARKER COUNTY GENEALOGY & HISTORICAL SOCIETY,NULL,PO BOX 223,32.69793,-97.61901,4,NULL,61231,200069876,3
